student_id,age,gender,course_id,region,highest_education,disability,age_band,total_clicks,attendance_rate,time_spent_online,submission_delays,previous_attempts,forum_posts,assessment_1,assessment_2,assessment_3,days_since_last_access,clicks_per_day,avg_assessment_score,assessment_consistency,final_result
STU_0245,24,M,DDD,West,Lower Than A Level,Y,55<=,1412,0.9090592304153224,67.90313997356628,2,0,3,75.39988959131013,74.17011278883126,75.79780808754089,4.6288421029526,250.85088090485567,75.12260348922742,0.6928269063128337,Pass
STU_0246,58,M,EEE,West,A Level,N,35-55,723,0.8479220839547792,62.107544413859436,1,0,4,80.71166032008884,47.68846236224503,54.88062627431868,4.766911138963171,125.37040758529663,61.093582985550846,14.1794105228313,Pass
STU_0247,50,F,DDD,North,A Level,N,55<=,1629,0.788249388665477,38.21230199403225,3,0,5,76.70656068586504,93.49165979751142,93.64479753113152,1.7178902662177014,599.3619463772413,87.94767267150267,7.948912369903144,Pass
STU_0248,57,M,DDD,Central,A Level,N,55<=,1582,0.8840005686284992,34.80721111867888,2,0,3,56.51354301083204,102.07465061726337,72.120047591707,1.4659316539199088,641.5425169976677,76.90274707326746,18.905189628413197,Pass
STU_0249,56,M,DDD,North,HE Qualification,Y,0-35,287,0.8240688256153438,13.87352234101824,3,1,2,66.05313209559345,37.30984209070773,68.21736591554183,0.6392893589349993,175.0758634744362,57.193446700614345,14.087566059452962,Pass
STU_0250,35,F,FFF,East,HE Qualification,N,55<=,1207,0.914451880549987,112.3916009913199,0,0,8,69.90129320030474,89.19766372087388,89.08981261604622,9.967818591766662,110.04923083848894,82.72958984574161,9.071082408132574,Pass
STU_0251,57,M,DDD,Central,A Level,Y,0-35,1265,0.8410455094718389,60.24308355195052,1,0,4,88.45536583942754,64.93787464583794,86.58879914257193,9.611489687338214,119.21040657556466,79.99401320927915,10.673534220666511,Pass
STU_0252,18,M,DDD,East,Lower Than A Level,N,55<=,1429,0.7897882026940749,29.301285448104935,1,0,3,77.26488156554058,51.043760057865796,103.47185411793066,4.123900651936224,278.8890919381913,77.26016524711234,21.40368003211125,Pass
STU_0253,28,F,BBB,North,Lower Than A Level,N,0-35,327,0.9007237899577112,73.55070095453966,1,0,8,60.13614576565293,41.80649007571658,65.00748332272859,1.05400674202457,159.20103537619664,55.650039721366035,9.988839855639384,Pass
STU_0254,45,F,AAA,Central,HE Qualification,N,55<=,1091,0.8461189787882184,72.62151523814164,1,0,5,56.20457021858036,59.84987087053423,107.09244004896976,0.8438260793708869,591.7043978314099,74.38229371269479,23.177392853326946,Pass
STU_0255,42,M,CCC,North,HE Qualification,N,0-35,573,0.8688163997676341,58.401346651439965,0,1,6,79.82120828742201,58.60660175785122,82.33824416963348,13.425122347293119,39.72236672970221,73.58868473830223,10.643651479729595,Pass
STU_0256,40,M,AAA,Central,A Level,N,35-55,229,0.5028085921775861,128.30827189732642,1,1,7,62.877643236842886,70.65488529520402,99.04645508823069,0.20658054657655217,189.7925510648625,77.52632787342587,15.544737159022079,Pass
STU_0257,48,F,DDD,North,Lower Than A Level,N,0-35,172,0.9260023197689596,94.94913698959301,3,0,10,81.29791291085161,106.62876825212518,87.77286256550885,5.565330497438979,26.198224151410837,91.89984790949522,10.745140424155803,Pass
STU_0258,47,F,BBB,West,A Level,N,0-35,1319,0.946966254338259,69.6549951679966,4,1,7,69.16320659639466,58.85741612384484,61.72830442327229,1.3176458780362403,569.1119650762174,63.24964238117059,4.342670545692,Pass
STU_0259,59,M,EEE,North,HE Qualification,N,0-35,1807,0.6013986066355528,33.8326250644262,1,0,3,91.90158859371704,42.68184362096479,58.66065350466185,1.6283409381550824,687.5059372123892,64.41469523978122,20.501667753507505,Pass
STU_0260,52,F,BBB,West,Lower Than A Level,N,55<=,1446,0.5323755881392133,31.675201889223548,0,1,3,58.944761863221075,62.05678565413662,43.134036484614285,5.350974795799954,227.68158377140358,54.71186133399066,8.284752830790383,Pass
STU_0261,24,M,DDD,North,Lower Than A Level,N,55<=,1124,0.5903242701897907,94.44151020560957,1,0,7,91.58144668635043,86.75612589848481,39.83074994620967,0.2849206622250528,874.7621802996053,72.72277417701497,23.341449164899256,Pass
STU_0262,33,M,BBB,Central,HE Qualification,N,55<=,1144,0.7156131669970465,105.21892005738933,0,0,3,84.75214660843844,63.541733754262985,62.2037477550178,1.3116554098465674,494.8834480810145,70.16587603923973,10.328504844101689,Pass
STU_0263,43,M,GGG,Central,A Level,Y,35-55,529,0.8020516573964647,188.5724447491785,1,0,3,63.39405035332001,79.7265904407352,92.27207997795301,9.111180511162049,52.31832221925227,78.46424025733607,11.8231494602592,Pass
STU_0264,19,M,BBB,Central,A Level,N,35-55,1633,0.8137697821134178,44.10106484493868,2,0,3,56.82500801329397,71.05992874649914,64.02996543655853,3.60259205255769,354.8000738176505,63.97163406545055,5.811528426716453,Pass
STU_0265,18,M,DDD,South,Lower Than A Level,Y,0-35,1092,0.8436315828179697,44.867453684996065,3,0,8,98.91532084736222,69.10096789681984,61.17715382273228,4.21874637703721,209.24565424464083,76.39781418897145,16.247569807065133,Pass
STU_0266,29,F,FFF,East,HE Qualification,N,35-55,1847,0.8240865103147513,12.704897671683227,2,0,2,56.4605706189067,96.57006356886001,83.1941804312277,4.250326285361208,351.7876603497475,78.74160487299814,16.67457001948168,Pass
STU_0267,22,F,GGG,Central,Lower Than A Level,N,0-35,133,0.9614243947713056,127.77276567671618,0,0,5,74.59574201113689,50.57364183345738,58.21546930907318,0.1874461774418745,112.00507654715183,61.12828438455582,10.020934520112938,Pass
STU_0268,54,F,BBB,West,HE Qualification,Y,0-35,1228,0.8062587444306151,57.426560708763915,0,0,4,75.1803529110176,49.268127570490726,101.44904188969784,0.6814833073544178,730.3075770238175,75.29917412373538,21.302934753339382,Pass
STU_0269,49,F,CCC,Central,A Level,N,0-35,614,0.9017841256341225,133.23921712397282,1,0,2,70.15006668621817,51.641717590479686,67.81332018806974,2.0274737962322593,202.809352392788,63.20170148825586,8.229621977417334,Pass
STU_0270,26,M,CCC,South,HE Qualification,N,35-55,668,0.927115267535079,10.981059927143432,1,0,3,81.72015159054172,74.21580063446585,86.8910181425926,1.3773108681168695,280.9897556768166,80.94232345586671,5.2037836987394535,Pass
STU_0271,58,M,BBB,West,A Level,N,55<=,406,0.9030078167459333,37.96272466735912,4,0,2,56.04143938365006,68.96177154779782,68.79892151033886,1.5875405949678978,156.90575088544148,64.60071081392891,6.052684010506742,Pass
STU_0272,52,M,FFF,South,HE Qualification,N,35-55,865,0.6822928286743356,35.91209952129451,1,0,6,98.99597838566186,80.78234052989256,72.3932342763703,4.562185390058843,155.51441373133537,84.05718439730823,11.104652187351459,Pass
STU_0273,36,M,EEE,West,Lower Than A Level,N,0-35,696,0.7686716055438378,73.18368937646277,2,0,3,57.6322216979939,66.6311505982895,90.03337320883574,0.0443641234349088,666.4342295777637,71.43224850170638,13.656416333620804,Pass
STU_0274,33,F,DDD,North,A Level,N,0-35,492,0.8618730235366946,54.93188197523038,0,2,6,67.84099923975899,64.47915027630032,75.6696068378038,3.2407726535398877,116.01659419052193,69.32991878462103,4.688229272836972,Pass
STU_0275,20,M,CCC,East,Lower Than A Level,N,35-55,1142,0.6707158686433128,62.425721744180194,3,2,5,48.427346449065524,73.92481791517798,95.90070956589001,0.0003307136333821163,1141.6224498916458,72.75095797671118,19.39868572475673,Pass
STU_0276,37,M,EEE,East,Lower Than A Level,N,0-35,572,0.5986749666571444,25.39084925763469,1,0,4,85.69169658771362,98.53624796439975,59.46745953919499,0.19540337786430656,478.49956808883076,81.23180136376946,16.25854762496276,Pass
STU_0277,41,F,BBB,South,A Level,N,0-35,192,0.8394618557949168,56.447742922553715,1,0,6,98.3216631821878,47.07875033238546,51.21552827116598,1.5741962144005242,74.58638891857463,65.53864726191308,23.24253044959369,Pass
STU_0278,50,F,EEE,East,A Level,N,35-55,241,0.8136684342853789,72.30169103488086,2,0,6,100.12212904206156,51.43718634623208,44.010779474725375,5.515582063059646,36.98825333907759,65.19003162100634,24.886093203914246,Pass
STU_0279,41,F,GGG,South,Lower Than A Level,N,35-55,1460,0.8893006285782625,42.333847241607586,3,2,6,87.02081553228797,68.7397523343881,92.07945165805302,0.4699465725043624,993.2333782122324,82.61333984157636,10.025127517158454,Pass
STU_0280,28,F,AAA,South,Lower Than A Level,N,35-55,427,0.9648078384604266,28.428182096962683,0,0,7,64.43286884567691,104.58452590047193,86.42541518755553,2.4264917775271244,124.6172551180505,85.14760331123479,16.416729139405685,Pass
STU_0281,25,M,CCC,South,Lower Than A Level,N,0-35,630,0.7106122326105972,15.876803197309242,3,0,10,70.02579152585045,48.71031523396893,67.7497931310036,3.4043219791877206,143.0413132775069,62.16196663027432,9.557030087467204,Pass
STU_0282,53,M,BBB,East,Lower Than A Level,N,0-35,584,0.620080113578114,82.62869916818903,4,0,12,65.15643331050039,67.82008437719888,76.78008499181101,0.7822749124085826,327.67111063173587,69.91886755983676,4.971987378497086,Pass
STU_0283,55,F,DDD,South,A Level,N,55<=,1766,0.899130482376287,57.983324897785074,5,0,5,51.8027396904964,52.20676371225172,89.11109240889637,2.154350564493015,559.861677988173,64.37353193721482,17.492874404932515,Pass
STU_0284,57,M,FFF,East,A Level,N,55<=,1366,0.9000885519034133,199.4042742886237,0,0,7,65.56778898210085,75.16721818427557,68.95628628416871,7.271116881637729,165.15302824852887,69.89709781684837,3.9750140466761024,Pass
STU_0285,37,M,GGG,South,Lower Than A Level,N,35-55,1082,0.8194623322899727,93.05113221030035,0,0,10,83.63142220171645,30.84327909598241,43.839155517554985,2.1537248174829475,343.08637012393694,52.771285605084614,22.45713285444483,Pass
STU_0286,52,M,BBB,Central,HE Qualification,N,55<=,1344,0.6341078298529801,10.63909220307161,0,0,2,56.99523969118742,49.34890901141989,44.04311410188193,0.5135148693705286,887.9992045000324,50.129087601496416,5.316383375603873,Pass
STU_0287,42,F,DDD,South,HE Qualification,N,0-35,1460,0.711084460319263,11.22901078839111,0,0,4,35.78519603495858,91.01019562980674,54.48533537313027,2.965087040448738,368.21385889041375,60.42690901263186,22.93362695618176,Pass
STU_0288,52,M,FFF,West,A Level,N,55<=,142,0.6601784547254033,73.72075492202642,1,0,6,51.20495020976928,68.1677840803292,73.63527215072727,2.690936586766792,38.47261979767308,64.33600214694191,9.549581149018362,Pass
STU_0289,42,F,FFF,South,Lower Than A Level,N,0-35,578,0.5444183779774712,74.37675722219942,1,0,4,82.27326874818473,54.58380268910382,56.934003154448064,0.08197410688325742,534.2087174941654,64.59702486391221,12.535763743493721,Pass
STU_0290,46,M,BBB,North,Lower Than A Level,N,35-55,1227,0.6296072599786278,39.730883218112815,0,0,5,44.22694156680815,67.17540120227456,88.53579668429374,0.28489225807203106,954.9438813189693,66.64604648445881,18.092886682681634,Pass
STU_0291,35,M,GGG,South,A Level,N,35-55,454,0.8187016727520718,81.40220034088817,0,1,3,62.92011741064998,66.86068534041563,51.62241598342749,0.5115869682452652,300.34659568878703,60.46773957816436,6.458164394727089,Pass
STU_0292,63,M,EEE,West,HE Qualification,N,0-35,889,0.7580310058868268,57.67385359422962,2,0,3,64.24567101994728,78.09454517289784,60.90459154645709,0.4395514400221565,617.5534790103209,67.74826924643406,7.441987735004546,Pass
STU_0293,35,F,EEE,West,HE Qualification,N,55<=,1222,0.37891354992628234,47.824800001759534,3,0,3,73.87001496504243,30.63587422916129,42.85839665372575,0.9011502647304779,642.7687609286584,49.12142861597649,18.197379084410755,Pass
STU_0294,19,M,FFF,East,HE Qualification,N,35-55,938,0.7653276949509384,91.16017562240721,3,0,6,73.5190726159387,49.339988309254224,64.87693260564784,1.815987664630843,333.0980500310414,62.57866451028025,10.003951107973197,Pass
STU_0295,52,F,EEE,Central,A Level,N,35-55,1340,0.8658119663989307,2.7614661690580857,0,0,5,76.0032758625801,50.81226384108989,72.11394190104343,1.3942903787596683,559.6647807999672,66.30982720157114,11.072867206229494,Pass
STU_0296,33,F,AAA,South,HE Qualification,N,55<=,471,0.6880867749002493,121.55239132692537,4,0,9,67.76981366692854,79.32958244750175,89.24413734589317,6.639601616281809,61.652429492682835,78.78117782010783,8.775428008317522,Pass
STU_0297,58,F,FFF,East,A Level,N,55<=,1913,0.510533287457947,154.31776716159982,2,0,1,55.83205813451049,67.88641345403485,73.91975014141012,2.841095886388711,498.0349505928497,65.87940724331848,7.519406270067948,Pass
STU_0298,53,M,FFF,Central,A Level,N,0-35,1691,0.7501738396830843,11.865459651060734,1,0,5,83.52103135242076,93.930798057429,83.8544052138915,6.265915512233965,232.73047933915325,87.10207820791375,4.8305517711230905,Pass
STU_0299,50,M,DDD,South,Lower Than A Level,N,55<=,521,0.9460545713095712,73.99050012489727,0,0,6,43.544141852695105,82.92454665005094,88.0818115908014,2.246229099921439,160.49390969128103,71.51683336451582,19.891421069209514,Pass
STU_0300,21,M,EEE,North,HE Qualification,N,55<=,942,0.7730776307628441,16.70406724741244,2,0,5,81.71885786494386,61.77371500032793,78.27639607800626,0.28250504909633917,734.5000323107803,73.92298964775935,8.705028877327987,Pass
STU_0301,50,M,GGG,South,A Level,Y,55<=,596,0.940858067405761,24.249434544919705,1,0,8,87.16139041811941,67.10817167968062,57.65421242498748,1.8668778440776967,207.89166208500913,70.64125817426249,12.30258545762475,Pass
STU_0302,31,F,FFF,West,HE Qualification,N,0-35,680,0.6078489206115338,24.760840205132066,2,0,4,105.05119681037496,91.28992354580622,78.47366456068804,5.178463778513093,110.05972105312699,91.60492830562309,10.852518175361194,Pass
STU_0303,38,F,GGG,West,HE Qualification,Y,0-35,1599,0.9137940582033652,57.860041826217866,3,0,6,58.68711821807283,93.79786730805094,95.8048695731282,0.6474008644414749,970.6198621803658,82.76328503308399,17.044126474168742,Pass
STU_0304,37,F,AAA,North,Lower Than A Level,N,35-55,1576,0.6263782955714156,53.047054405899594,2,0,5,61.59713228988541,66.27776907638494,66.96094144347663,0.28693782838297216,1224.6123823869816,64.94528093658232,2.3838701923655177,Pass
STU_0305,25,M,DDD,East,HE Qualification,N,0-35,1087,0.722082669042486,35.42014533871878,4,0,7,70.79991948774158,50.26933155808807,80.87441502741052,1.1989027445042768,494.3374611345326,67.31455535774673,12.735216419572923,Pass
STU_0306,24,F,BBB,Central,Lower Than A Level,N,35-55,827,0.7620011126763804,6.20093568151232,2,0,4,69.68103921981779,30.184456278988023,80.46134133999617,1.477473351484303,333.8078286511248,60.10894561293399,21.612651000030286,Pass
STU_0307,20,M,GGG,South,A Level,N,55<=,1725,0.7596314774042253,29.169559071916623,0,0,7,82.51934773371742,30.180148875447316,66.09637357578607,1.0969640372169098,822.6178271943184,59.598623394983605,21.855792555452734,Pass
STU_0308,34,F,FFF,West,HE Qualification,N,35-55,1879,0.7872076416663638,121.51516153735776,2,0,4,77.83696176085144,76.49748671493576,86.99726515894534,0.4359125270544995,1308.575532699342,80.44390454491085,4.666079714481356,Pass
STU_0309,50,M,AAA,East,A Level,Y,35-55,413,0.6394342806929909,73.86893477949002,0,1,5,64.72176738789322,76.13582181700133,65.84493400308453,0.8664075386192112,221.28071787876615,68.90084106932636,5.136411563584747,Pass
STU_0310,29,M,CCC,North,HE Qualification,N,55<=,168,0.7060979702405048,18.328084539085644,3,1,5,68.52871881405595,55.842863234470464,79.24882506019075,3.4397770666548566,37.83973777912667,67.87346903623906,9.566670491878412,Pass
STU_0311,39,F,AAA,West,A Level,N,35-55,1311,0.914845977422347,48.97756669994778,0,0,5,83.99981176977852,91.4267649966079,68.1700169208202,1.4629318039089605,532.2924483411558,81.1988645624022,9.698902402129345,Pass
STU_0312,39,F,AAA,North,HE Qualification,N,0-35,595,0.8042779751229316,36.35867234489253,1,0,6,51.007061350545,64.275032128548,72.69804753758973,3.0034995376822042,148.61997469955267,62.66004700556092,8.92863756505786,Pass
STU_0313,63,F,DDD,South,HE Qualification,N,0-35,1242,0.8330169096689948,128.30793968380146,0,0,5,66.49451779710732,57.40884774975663,86.93717336717278,2.3055769177949603,375.72866428063537,70.28017963801224,12.348520292523617,Pass
STU_0314,47,F,BBB,Central,HE Qualification,Y,0-35,571,0.7200574750807693,36.37940018183062,2,0,3,78.32084953976381,89.08091326619257,40.84850246818839,2.389215988937528,168.4755417960248,69.41675509138159,20.67290555785746,Pass
STU_0315,55,M,CCC,West,HE Qualification,N,0-35,683,0.7446501648410209,13.259841067802997,0,1,3,53.99996893337858,86.69409004604361,81.87194849534521,0.8572500520097448,367.7480042393432,74.1886691582558,14.410666763690733,Pass
STU_0316,55,F,EEE,West,HE Qualification,N,35-55,1986,0.7928941626135381,35.27103549568605,1,1,5,16.885582804801565,67.07127403947625,83.31469303854018,2.211567014319565,618.3897116718812,55.757183294272664,28.274996712697423,Pass
STU_0317,62,F,EEE,South,HE Qualification,N,35-55,1730,0.893822021168131,128.8634806835233,0,2,4,91.69864680252678,77.31555732904386,62.80158635119297,0.07163257971909603,1614.3592801680963,77.2719301609212,11.79721586305738,Pass
STU_0318,25,F,GGG,East,HE Qualification,N,55<=,1012,0.9286880787055198,96.34541096159738,1,0,5,69.69290197046065,79.5868471342872,71.49831540198359,1.6955484123703521,375.43380610630163,73.59268816891047,4.302118523962771,Pass
STU_0319,44,M,AAA,Central,HE Qualification,N,35-55,1007,0.7729362992498454,46.45795496327554,3,0,2,51.136496052095254,107.1548038198379,56.380705558291304,2.5502650127787523,283.64079762367726,71.55733514340815,25.262096316593453,Pass
STU_0320,44,M,DDD,West,HE Qualification,N,35-55,1808,0.8579030554409045,17.038252689757634,2,1,8,83.80628954970288,65.641632367235,59.21575828138421,0.6026627685776385,1128.1225442109685,69.55456006610737,10.413350706248574,Pass
STU_0321,51,F,DDD,Central,A Level,N,35-55,932,0.8049226218850282,72.18749230594638,0,0,4,66.87537764545445,46.762309750146095,76.33530558785175,0.8893956194785042,493.2794330587276,63.32433099448409,12.331476525333176,Pass
STU_0322,38,M,EEE,West,Lower Than A Level,N,55<=,1842,0.5671917998178649,14.927771832294384,1,1,1,54.477776671381136,79.25861098719078,114.00223066557781,0.7435808500026442,1056.4465651232672,82.57953944138325,24.413952024408886,Pass
STU_0323,47,F,GGG,Central,HE Qualification,Y,0-35,829,0.8131580924221307,53.54051834301718,2,0,3,75.54593111550913,69.11987133971357,82.62342704679577,0.21951247432888873,679.7798443646162,75.76307650067282,5.514941418382821,Pass
STU_0324,50,M,GGG,North,Lower Than A Level,N,35-55,920,0.8246883217348678,67.50311967069604,1,0,6,70.77329773316772,70.02173047930975,58.426969806361534,1.282475725165868,403.07109944538115,66.40733267294634,5.651304094103243,Pass
STU_0325,45,M,GGG,West,HE Qualification,N,55<=,565,0.728979710255465,12.274302060150797,1,0,7,60.802167784188995,67.43798674117033,84.41272179164402,11.584811998759779,44.89538660217413,70.88429210566778,9.942244234704104,Pass
STU_0326,64,M,CCC,Central,HE Qualification,Y,55<=,987,0.7064490090614296,36.19274823614089,1,0,5,58.45580855459073,39.3561570790063,81.29421650706959,1.3103119890616641,427.2150275257288,59.70206071355554,17.14380481847083,Pass
STU_0327,50,M,BBB,East,A Level,N,55<=,1470,0.9255177269867815,57.388195856824396,0,0,3,54.60790633612962,72.7048231886264,44.37014888992624,1.8515411329723062,515.5107120856238,57.22762613822743,11.714965949146201,Pass
STU_0328,22,F,CCC,North,A Level,N,0-35,915,0.6918324791406643,64.14516603668379,1,0,5,81.03328203220333,61.53518862209637,66.94590392240991,3.1760459229925635,219.10678591012933,69.8381248589032,8.218581309708375,Pass
STU_0329,36,F,FFF,North,Lower Than A Level,N,35-55,155,0.6783880252513299,66.34593620165707,0,0,4,51.27465283432467,62.436775599745474,69.71924419421747,3.1366175098198643,37.47022769981693,61.14355754276253,7.585294866408207,Pass
STU_0330,21,F,FFF,East,A Level,N,55<=,1158,0.9154234034277521,23.296160492279714,0,0,4,58.03740129281488,60.83281179876706,73.88929759838064,8.9809022300456,116.02157533555054,64.25317022998753,6.908680190847744,Pass
STU_0331,52,M,BBB,Central,A Level,N,0-35,263,0.8197567861547691,28.35286255038618,2,0,2,71.51731442049346,67.29437853144044,71.49575905311245,5.8465904659995305,38.41328049429414,70.10248400168211,1.9856499200457682,Pass
STU_0332,34,F,EEE,South,Lower Than A Level,N,55<=,1194,0.8716145602163714,29.401872805455515,1,0,3,91.8832493097438,72.68809865305133,74.36427119146359,4.73891926756618,208.05310971143246,79.64520638475291,8.680616705053149,Pass
STU_0333,61,F,BBB,East,A Level,N,55<=,1205,0.9317088311678335,106.95347955505503,2,1,4,71.99349979788134,67.47250069991519,57.037680025781306,9.086454418835627,119.46715366598606,65.5012268411926,6.262777697552784,Pass
STU_0334,45,F,DDD,Central,HE Qualification,N,55<=,899,0.8163539820894966,37.187184881826944,2,0,6,78.82259870417923,88.78667215124476,66.79792002668113,0.7870777968243254,503.055883519756,78.13573029403504,8.98999985756455,Pass
STU_0335,47,M,FFF,East,Lower Than A Level,Y,55<=,246,0.9045624802421036,87.3081330325155,1,0,8,71.53313499611961,81.61102039261678,67.74740260960277,2.8795854003948054,63.408837443033434,73.63051933277973,5.850882571608374,Pass
STU_0336,46,M,AAA,East,Lower Than A Level,N,55<=,68,0.7306266044229557,90.28330233862953,2,3,5,83.59655301898077,66.68419935804496,90.55939531905696,6.54633082955492,9.011001708761636,80.28004923202757,10.025156476612127,Pass
STU_0337,63,M,AAA,West,HE Qualification,N,0-35,691,0.6323330821016969,152.32963362230342,0,2,2,99.06344080586356,49.363233945591176,60.840012953330216,2.935600936034021,175.57674449999843,69.75556256826165,21.246849322361417,Pass
STU_0338,23,F,EEE,Central,A Level,N,35-55,1085,0.7352870256755519,15.519287512892028,0,0,3,63.43411636919728,78.44950668052111,68.0882196704325,11.372135218158851,87.69706933104982,69.99061424005029,6.275869946296045,Pass
STU_0339,52,F,DDD,South,Lower Than A Level,N,35-55,1154,0.8799063883257423,60.04457484658525,5,1,6,70.21061227011761,62.33169970547221,66.30397738035337,0.31725749043847024,876.0625833419043,66.28209645198108,3.216589796829514,Pass
STU_0340,58,F,CCC,West,Lower Than A Level,N,35-55,379,0.9659132854088588,38.51813952717952,0,0,6,72.60292039201744,64.92658840997606,97.39801067114666,1.7358710358128853,138.52992156386168,78.30917315771339,13.856870892216154,Pass
STU_0341,54,M,DDD,East,HE Qualification,N,35-55,915,0.6823796450378397,43.18483350062725,0,0,9,77.94715098525458,44.26366890332851,82.64265030307806,11.364496425271833,74.0022050659361,68.28449006388705,17.093113923089476,Pass
STU_0342,41,M,AAA,East,HE Qualification,N,0-35,823,0.775901058326094,67.90862902337933,1,0,5,71.98622464830451,75.44427469355486,57.06083694189444,1.4320179462969898,338.4021081148297,68.16377876125128,7.976883907553585,Pass
STU_0343,46,F,AAA,East,A Level,N,0-35,441,0.7314854895812498,24.383601362282025,0,0,3,61.84388334451113,114.68094341808833,78.3591465208442,4.036106557016251,87.56764675393998,84.96132442781455,22.070044466669707,Pass
STU_0344,63,M,FFF,Central,Lower Than A Level,N,0-35,686,0.9918520430874573,33.744341517130096,0,1,6,69.89356210641114,58.88684062785066,55.81406668939097,0.09262396712437146,627.8463777482871,61.53148980788425,6.0444836980265055,Pass
STU_0345,48,M,DDD,Central,A Level,N,55<=,356,0.6397436768537291,3.3940706890628363,0,1,4,106.47508513797135,79.20684208711077,76.16917129648778,3.560728783609405,78.05770018147366,87.28369950718997,13.626905317057444,Pass
STU_0346,52,M,DDD,West,A Level,N,55<=,1340,0.64683127261163,25.32903246000694,1,3,5,74.70825658185962,90.42546346139022,93.8564772364478,8.182925574978272,145.9229946991235,86.33006575989923,8.336378122791407,Pass
STU_0347,50,M,AAA,South,HE Qualification,N,55<=,1520,0.95473395688851,128.9477958430359,2,1,4,41.3384434649179,58.58641219166337,40.698882862807,1.4472309941316008,621.1101459751541,46.87457950646276,8.285631260422797,Pass
STU_0348,38,F,CCC,West,Lower Than A Level,N,35-55,1514,0.7164019184324187,72.21357694528851,0,0,7,64.07659030909358,24.34659523380894,55.86858077469368,0.06458985885005633,1422.1439246428529,48.09725543919873,17.125288324056807,Pass
STU_0349,49,M,EEE,North,Lower Than A Level,N,55<=,944,0.8296930658448226,66.77514093255978,1,0,9,70.20092694581008,80.51920687874,74.49348824897666,0.08492005498491759,870.1101944448094,75.07120735784225,4.232181842354867,Pass
STU_0350,40,M,GGG,East,Lower Than A Level,Y,35-55,701,0.6343307664456922,75.66599450876154,1,3,6,67.89138338155232,69.42760657525052,65.66390504530686,6.677519606297716,91.30553042482414,67.66096500070324,1.5451389957540813,Pass
STU_0351,50,M,EEE,East,HE Qualification,N,55<=,890,0.7013951241081509,41.82535529428196,2,1,5,68.9734244676276,73.60401528051285,75.42307681726366,3.845977173211124,183.65748912726573,72.6668388551347,2.715170786157529,Pass
STU_0352,20,M,DDD,East,HE Qualification,N,35-55,1075,0.8890612443178714,90.8416376307744,1,1,2,74.29400522768412,68.98812077326481,70.66669640199346,0.3384526988530723,803.1662238950795,71.31627413431414,2.214281807367388,Pass
STU_0353,35,F,EEE,West,HE Qualification,N,55<=,569,0.8166647663325017,24.607706473380382,1,2,7,77.62917354214633,88.87646052789648,45.10739363916283,0.1684106285831791,486.98632662215033,70.53767590306855,18.558911752424038,Pass
STU_0354,42,F,AAA,West,HE Qualification,N,55<=,1835,0.5209301759909796,36.79913864174544,3,0,2,73.88254609102638,66.24458193772492,81.95169590433824,4.901581650001021,310.93359523369173,74.02627464436318,6.41320776277769,Pass
STU_0355,59,M,AAA,East,HE Qualification,Y,0-35,1724,0.8971392402694685,36.19268715089662,1,1,5,84.25936817755249,107.07591928745174,50.64274267074691,4.979993892477078,288.2946088237344,80.65934337858371,23.1789558245972,Pass
STU_0356,48,M,DDD,West,Lower Than A Level,N,55<=,685,0.8956618815138108,94.95568513588209,0,1,5,47.56975560704417,80.56488664966682,75.28830516613942,0.3852796415024309,494.4849974529839,67.80764914095015,14.47157740896181,Pass
STU_0357,20,M,DDD,Central,A Level,N,55<=,1382,0.9245953667604427,22.86289479658717,0,2,4,66.21014176435368,86.20673530219872,64.72797278650256,1.076547935157373,665.5276175434226,72.38161661768498,9.794543930181883,Pass
STU_0358,57,M,GGG,Central,Lower Than A Level,N,0-35,789,0.7711628473399229,33.91998123347085,0,0,2,76.5140090371563,68.11825163157214,110.41712525179571,4.542738644953182,142.3484040183649,85.01646197350804,18.28510243952836,Pass
STU_0359,63,M,GGG,West,A Level,N,35-55,1595,0.7598745202873188,27.37866904824337,2,0,11,73.84244529479237,73.59521909927496,70.06581005259561,2.235925107770214,492.9038673268524,72.50115814888765,1.7250063691713213,Pass
STU_0360,41,M,FFF,East,HE Qualification,N,0-35,518,0.7203131279467536,125.11610644193745,5,0,5,60.21550893258156,37.586561819953424,77.61599346831561,9.41084120246682,49.755825674995535,58.47268807361686,16.38834785109137,Pass
STU_0361,49,F,DDD,West,A Level,N,0-35,261,0.8791863166305501,90.31320960510179,4,0,8,62.02157885705072,57.614265184152245,80.86350281091104,1.967916321131285,87.94048475750633,66.83311561737133,10.08282126699704,Pass
STU_0362,64,M,CCC,West,Lower Than A Level,N,35-55,1185,0.7511853940636852,60.776636044924324,1,0,10,57.37416598005117,87.39777133229694,77.40194448806179,3.3899182199476314,269.93669144345387,74.05796060013664,12.483078967649968,Pass
STU_0363,39,F,EEE,West,Lower Than A Level,N,55<=,1081,0.785056624409582,75.15948814256205,0,0,10,84.64999742839929,66.79626252719272,71.57310185858539,2.138723624544473,344.4075137889488,74.33978727139247,7.546737644427114,Pass
STU_0364,40,F,DDD,North,A Level,N,35-55,853,0.7335712299386025,17.830267459511216,3,0,5,42.21845118213217,47.75219050295756,56.15080018866868,8.592296566297204,88.92552415414666,48.7071472912528,5.7278002793753275,Pass
